code,name,fund_type,label,time,stock_code,stock_name,stock_proportion,stock_amount,stock_value
	163115,申万菱信中证军工指数分级,gp,2020年1季度股票投资明细,2020-03-31,	600118,中国卫星,4.75%,142.99,"4,178.24"
	163115,申万菱信中证军工指数分级,gp,2020年1季度股票投资明细,2020-03-31,	000547,航天发展,4.15%,271.82,"3,655.94"
	163115,申万菱信中证军工指数分级,gp,2020年1季度股票投资明细,2020-03-31,	600879,航天电子,3.81%,526.09,"3,351.22"
	163115,申万菱信中证军工指数分级,gp,2020年1季度股票投资明细,2020-03-31,	002268,卫士通,3.63%,141.92,"3,190.38"
	163115,申万菱信中证军工指数分级,gp,2020年1季度股票投资明细,2020-03-31,	002013,中航机电,3.58%,436.35,"3,146.08"
	519700,交银主题优选混合,hh,2020年1季度股票投资明细,2020-03-31,	600383,金地集团,4.56%,675.39,"9,516.25"
	519700,交银主题优选混合,hh,2020年1季度股票投资明细,2020-03-31,	002439,启明星辰,3.39%,191.13,"7,071.98"
	519700,交银主题优选混合,hh,2020年1季度股票投资明细,2020-03-31,	000998,隆平高科,3.22%,370.00,"6,704.44"
	519700,交银主题优选混合,hh,2020年1季度股票投资明细,2020-03-31,	601166,兴业银行,3.06%,401.30,"6,384.68"
	519700,交银主题优选混合,hh,2020年1季度股票投资明细,2020-03-31,	603517,绝味食品,2.92%,117.53,"6,082.09"
	519700,交银主题优选混合,hh,2020年1季度股票投资明细,2020-03-31,	000656,金科股份,2.53%,661.72,"5,267.29"
	519700,交银主题优选混合,hh,2020年1季度股票投资明细,2020-03-31,	600030,中信证券,2.37%,222.77,"4,936.58"
	519700,交银主题优选混合,hh,2020年1季度股票投资明细,2020-03-31,	000860,顺鑫农业,2.26%,76.71,"4,708.98"
	519700,交银主题优选混合,hh,2020年1季度股票投资明细,2020-03-31,	603195,公牛集团,2.21%,29.70,"4,601.90"
	519700,交银主题优选混合,hh,2020年1季度股票投资明细,2020-03-31,	300724,捷佳伟创,2.19%,98.31,"4,556.81"
	001781,建信现代服务业股票,gp,2020年1季度股票投资明细,2020-03-31,	603707,健友股份,5.92%,2.39,120.75
	001781,建信现代服务业股票,gp,2020年1季度股票投资明细,2020-03-31,	000002,万科A,5.60%,4.45,114.14
	001781,建信现代服务业股票,gp,2020年1季度股票投资明细,2020-03-31,	603517,绝味食品,5.23%,2.06,106.61
	001781,建信现代服务业股票,gp,2020年1季度股票投资明细,2020-03-31,	002624,完美世界,4.85%,2.08,98.90
	001781,建信现代服务业股票,gp,2020年1季度股票投资明细,2020-03-31,	002605,姚记科技,4.11%,2.80,83.72
	001781,建信现代服务业股票,gp,2020年1季度股票投资明细,2020-03-31,	601398,工商银行,3.86%,15.28,78.69
	001781,建信现代服务业股票,gp,2020年1季度股票投资明细,2020-03-31,	603686,龙马环卫,3.49%,5.16,71.16
	001781,建信现代服务业股票,gp,2020年1季度股票投资明细,2020-03-31,	002385,大北农,3.17%,7.46,64.53
	001781,建信现代服务业股票,gp,2020年1季度股票投资明细,2020-03-31,	300767,震安科技,3.00%,0.86,61.23
	001781,建信现代服务业股票,gp,2020年1季度股票投资明细,2020-03-31,	603456,九洲药业,3.00%,2.97,61.18
	005313,万家中证1000指数增强A,gp,2020年1季度股票投资明细,2020-03-31,	600855,航天长峰,2.00%,2.38,43.82
	005313,万家中证1000指数增强A,gp,2020年1季度股票投资明细,2020-03-31,	600846,同济科技,1.90%,5.05,41.61
	005313,万家中证1000指数增强A,gp,2020年1季度股票投资明细,2020-03-31,	601077,渝农商行,1.76%,7.39,38.42
	005313,万家中证1000指数增强A,gp,2020年1季度股票投资明细,2020-03-31,	002100,天康生物,1.76%,2.99,38.42
	005313,万家中证1000指数增强A,gp,2020年1季度股票投资明细,2020-03-31,	002367,康力电梯,1.64%,4.41,35.99
	005313,万家中证1000指数增强A,gp,2020年1季度股票投资明细,2020-03-31,	603063,禾望电气,1.57%,4.10,34.32
	005313,万家中证1000指数增强A,gp,2020年1季度股票投资明细,2020-03-31,	601058,赛轮轮胎,1.43%,8.31,31.25
	005313,万家中证1000指数增强A,gp,2020年1季度股票投资明细,2020-03-31,	002895,川恒股份,1.42%,2.86,31.06
	005313,万家中证1000指数增强A,gp,2020年1季度股票投资明细,2020-03-31,	002611,东方精工,1.42%,6.96,30.97
	005313,万家中证1000指数增强A,gp,2020年1季度股票投资明细,2020-03-31,	300171,东富龙,1.36%,3.72,29.69
	001009,上投摩根安全战略股票,gp,2020年1季度股票投资明细,2020-03-31,	002475,立讯精密,4.86%,89.21,"3,404.26"
	001009,上投摩根安全战略股票,gp,2020年1季度股票投资明细,2020-03-31,	000661,长春高新,4.52%,5.78,"3,167.88"
	001009,上投摩根安全战略股票,gp,2020年1季度股票投资明细,2020-03-31,	688111,金山办公,3.22%,10.03,"2,252.54"
	001009,上投摩根安全战略股票,gp,2020年1季度股票投资明细,2020-03-31,	002916,深南电路,3.18%,11.30,"2,230.79"
	001009,上投摩根安全战略股票,gp,2020年1季度股票投资明细,2020-03-31,	600900,长江电力,3.12%,126.61,"2,189.16"
	001009,上投摩根安全战略股票,gp,2020年1季度股票投资明细,2020-03-31,	002511,中顺洁柔,3.02%,125.02,"2,119.13"
	001009,上投摩根安全战略股票,gp,2020年1季度股票投资明细,2020-03-31,	300760,迈瑞医疗,2.93%,7.83,"2,050.26"
	001009,上投摩根安全战略股票,gp,2020年1季度股票投资明细,2020-03-31,	603288,海天味业,2.86%,16.01,"2,003.97"
	001009,上投摩根安全战略股票,gp,2020年1季度股票投资明细,2020-03-31,	002607,中公教育,2.81%,86.44,"1,968.27"
	001009,上投摩根安全战略股票,gp,2020年1季度股票投资明细,2020-03-31,	603501,韦尔股份,2.69%,12.09,"1,885.39"
	001707,诺安高端制造股票,gp,2020年1季度股票投资明细,2020-03-31,	300220,金运激光,10.30%,39.33,"1,718.56"
	001707,诺安高端制造股票,gp,2020年1季度股票投资明细,2020-03-31,	000667,美好置业,10.11%,600.00,"1,686.00"
	001707,诺安高端制造股票,gp,2020年1季度股票投资明细,2020-03-31,	000723,美锦能源,9.41%,238.56,"1,569.72"
	001707,诺安高端制造股票,gp,2020年1季度股票投资明细,2020-03-31,	300449,汉邦高科,7.57%,170.01,"1,263.15"
	001707,诺安高端制造股票,gp,2020年1季度股票投资明细,2020-03-31,	000035,中国天楹,7.48%,270.00,"1,247.41"
	001707,诺安高端制造股票,gp,2020年1季度股票投资明细,2020-03-31,	300418,昆仑万维,6.40%,60.00,"1,068.00"
	001707,诺安高端制造股票,gp,2020年1季度股票投资明细,2020-03-31,	601186,中国铁建,5.28%,89.58,880.57
	001707,诺安高端制造股票,gp,2020年1季度股票投资明细,2020-03-31,	002197,证通电子,5.08%,105.26,847.34
	001707,诺安高端制造股票,gp,2020年1季度股票投资明细,2020-03-31,	603712,七一二,4.32%,30.01,720.22
	001707,诺安高端制造股票,gp,2020年1季度股票投资明细,2020-03-31,	600673,东阳光,4.03%,96.12,671.85
	001520,国投瑞银研究精选股票,gp,2020年1季度股票投资明细,2020-03-31,	601318,中国平安,4.20%,7.71,533.30
	001520,国投瑞银研究精选股票,gp,2020年1季度股票投资明细,2020-03-31,	600887,伊利股份,3.78%,16.08,480.15
	001520,国投瑞银研究精选股票,gp,2020年1季度股票投资明细,2020-03-31,	600519,贵州茅台,3.41%,0.39,433.29
	001520,国投瑞银研究精选股票,gp,2020年1季度股票投资明细,2020-03-31,	600036,招商银行,3.19%,12.56,405.44
	001520,国投瑞银研究精选股票,gp,2020年1季度股票投资明细,2020-03-31,	002624,完美世界,2.79%,7.47,355.20
	001520,国投瑞银研究精选股票,gp,2020年1季度股票投资明细,2020-03-31,	600276,恒瑞医药,2.74%,3.79,348.79
	001520,国投瑞银研究精选股票,gp,2020年1季度股票投资明细,2020-03-31,	300059,东方财富,2.66%,21.03,337.52
	001520,国投瑞银研究精选股票,gp,2020年1季度股票投资明细,2020-03-31,	601939,建设银行,2.58%,51.67,327.59
	001520,国投瑞银研究精选股票,gp,2020年1季度股票投资明细,2020-03-31,	600030,中信证券,2.43%,13.95,309.03
	001520,国投瑞银研究精选股票,gp,2020年1季度股票投资明细,2020-03-31,	000001,平安银行,2.37%,23.49,300.67
	004350,汇丰晋信价值先锋股票,gp,2020年1季度股票投资明细,2020-03-31,	600030,中信证券,3.16%,12.66,280.55
	004350,汇丰晋信价值先锋股票,gp,2020年1季度股票投资明细,2020-03-31,	000895,双汇发展,3.00%,6.77,266.06
	004350,汇丰晋信价值先锋股票,gp,2020年1季度股票投资明细,2020-03-31,	601688,华泰证券,2.94%,15.12,260.52
	004350,汇丰晋信价值先锋股票,gp,2020年1季度股票投资明细,2020-03-31,	300001,特锐德,2.83%,12.85,250.83
	004350,汇丰晋信价值先锋股票,gp,2020年1季度股票投资明细,2020-03-31,	300070,碧水源,2.83%,27.20,250.78
	004350,汇丰晋信价值先锋股票,gp,2020年1季度股票投资明细,2020-03-31,	300676,华大基因,2.76%,2.89,244.78
	004350,汇丰晋信价值先锋股票,gp,2020年1季度股票投资明细,2020-03-31,	600521,华海药业,2.72%,9.37,240.81
	004350,汇丰晋信价值先锋股票,gp,2020年1季度股票投资明细,2020-03-31,	002013,中航机电,2.47%,30.35,218.82
	004350,汇丰晋信价值先锋股票,gp,2020年1季度股票投资明细,2020-03-31,	002405,四维图新,2.45%,15.42,216.96
	004350,汇丰晋信价值先锋股票,gp,2020年1季度股票投资明细,2020-03-31,	601318,中国平安,2.36%,3.02,208.89
	001915,宝盈医疗健康沪港深股票,gp,2020年1季度股票投资明细,2020-03-31,	600276,恒瑞医药,8.79%,24.45,"2,249.72"
	001915,宝盈医疗健康沪港深股票,gp,2020年1季度股票投资明细,2020-03-31,	603658,安图生物,7.42%,16.29,"1,897.62"
	001915,宝盈医疗健康沪港深股票,gp,2020年1季度股票投资明细,2020-03-31,	300760,迈瑞医疗,5.89%,5.76,"1,507.39"
	001915,宝盈医疗健康沪港深股票,gp,2020年1季度股票投资明细,2020-03-31,	000661,长春高新,5.46%,2.55,"1,397.40"
	001915,宝盈医疗健康沪港深股票,gp,2020年1季度股票投资明细,2020-03-31,	603259,药明康德,5.32%,15.03,"1,360.35"
	001915,宝盈医疗健康沪港深股票,gp,2020年1季度股票投资明细,2020-03-31,	300529,健帆生物,5.22%,14.10,"1,334.89"
	001915,宝盈医疗健康沪港深股票,gp,2020年1季度股票投资明细,2020-03-31,	002007,华兰生物,5.20%,27.78,"1,331.22"
	001915,宝盈医疗健康沪港深股票,gp,2020年1季度股票投资明细,2020-03-31,	300347,泰格医药,4.52%,18.05,"1,155.79"
	001915,宝盈医疗健康沪港深股票,gp,2020年1季度股票投资明细,2020-03-31,	300482,万孚生物,3.73%,12.31,954.58
	001915,宝盈医疗健康沪港深股票,gp,2020年1季度股票投资明细,2020-03-31,	01177,中国生物制药,3.66%,100.30,936.60
	501030,汇添富中证环境治理指数A,gp,2020年1季度股票投资明细,2020-03-31,	603568,伟明环保,2.59%,11.11,316.92
	501030,汇添富中证环境治理指数A,gp,2020年1季度股票投资明细,2020-03-31,	603686,龙马环卫,2.57%,22.79,314.27
	501030,汇添富中证环境治理指数A,gp,2020年1季度股票投资明细,2020-03-31,	000925,众合科技,2.41%,36.05,295.62
	501030,汇添富中证环境治理指数A,gp,2020年1季度股票投资明细,2020-03-31,	300140,中环装备,2.37%,25.69,290.81
	501030,汇添富中证环境治理指数A,gp,2020年1季度股票投资明细,2020-03-31,	601200,上海环境,2.36%,24.66,289.30
	501030,汇添富中证环境治理指数A,gp,2020年1季度股票投资明细,2020-03-31,	600323,瀚蓝环境,2.34%,14.38,287.09
	501030,汇添富中证环境治理指数A,gp,2020年1季度股票投资明细,2020-03-31,	603588,高能环境,2.34%,26.36,286.80
	501030,汇添富中证环境治理指数A,gp,2020年1季度股票投资明细,2020-03-31,	300422,博世科,2.33%,25.66,285.28
	501030,汇添富中证环境治理指数A,gp,2020年1季度股票投资明细,2020-03-31,	002340,格林美,2.28%,59.94,278.72
