fund_type,code,name,today,net_value,accumulative_value,rate_day,rate_recent_week,rate_recent_month,rate_recent_3month,rate_recent_6month,rate_recent_year,rate_recent_2year,rate_recent_3year,rate_from_this_year,rate_from_begin,rate_buy,url
hh,	001901,前海开源沪港深隆鑫混合A,2020-04-24,1.1170,1.1570,-0.3568,0.6306,6.1787,1.5455,6.5839,6.9923,3.6772,15.9111,1.6378,15.9111,0.15%,http://fund.eastmoney.com/	001901.html
hh,	001801,汇添富达欣混合A,2020-04-24,1.1210,1.1760,-0.0891,0.6284,3.6044,3.3179,4.8357,6.2537,8.8045,14.9613,3.1278,17.8353,0.15%,http://fund.eastmoney.com/	001801.html
hh,	008135,华宸未来价值先锋,2020-04-24,0.9934,0.9934,-1.1346,0.6280,4.8665,-0.6501,,,,,,-0.66,0.15%,http://fund.eastmoney.com/	008135.html
hh,	005815,农银汇理睿选灵活配置混合,2020-04-24,1.4595,1.4595,-1.3051,0.6274,7.5614,6.0375,23.1126,24.6158,,,17.0409,45.95,0.15%,http://fund.eastmoney.com/	005815.html
hh,	005157,嘉实领航资产配置混合C,2020-04-22,1.0610,1.0610,0.2457,0.6259,2.2454,-0.5437,4.0910,6.6010,9.3927,,1.1922,6.10,0.00%,http://fund.eastmoney.com/	005157.html
hh,	100026,富国天合稳健优选混合,2020-04-24,1.5132,3.8137,-0.8193,0.6251,8.4964,3.8754,14.2365,19.7928,24.3822,47.1133,3.4923,665.9769,0.15%,http://fund.eastmoney.com/	100026.html
hh,	003593,国泰景气行业灵活配置混合,2020-04-24,1.2101,1.4336,-0.2391,0.6237,10.7339,3.0399,6.0873,11.3067,24.7450,43.4929,-0.1137,43.9521,0.15%,http://fund.eastmoney.com/	003593.html
hh,	001623,兴业国企改革混合,2020-04-24,1.46,1.46,-0.6803,0.6203,8.0681,-0.2732,7.5110,16.5204,16.4274,37.6060,-2.2758,46,0.15%,http://fund.eastmoney.com/	001623.html
hh,	001902,前海开源沪港深隆鑫混合C,2020-04-24,1.1410,1.1610,-0.4363,0.6173,6.1395,1.5124,6.5359,6.8351,3.4757,16.2032,1.5124,16.2032,0.00%,http://fund.eastmoney.com/	001902.html
hh,	008372,富国阿尔法两年持有期混合,2020-04-24,0.9948,0.9948,-0.2607,0.6170,3.6466,0.1813,,,,,-0.7285,-0.52,1.50%,http://fund.eastmoney.com/	008372.html
hh,	519704,交银先进制造混合,2020-04-24,2.6120,3.7390,-0.9480,0.6163,7.7113,1.3189,25.8189,33.3333,43.9109,61.1961,8.9696,337.1135,0.15%,http://fund.eastmoney.com/	519704.html
hh,	005543,银华心诚灵活配置混合,2020-04-24,1.1918,1.1918,-0.4178,0.6163,11.1443,5.2362,12.9240,15.3839,30.7085,,3.9693,19.18,0.15%,http://fund.eastmoney.com/	005543.html
hh,	373020,上投摩根双核平衡混合,2020-04-24,2.0179,2.85,-1.0251,0.6133,5.8432,-0.8452,16.8777,36.5133,40.0596,44.0601,7.5829,237.7285,0.15%,http://fund.eastmoney.com/	373020.html
hh,	519056,海富通内需热点混合,2020-04-24,2.1430,2.1430,-0.4645,0.6103,13.2664,6.3524,19.3872,35.4614,80.2355,124.8688,5.5145,114.30,0.15%,http://fund.eastmoney.com/	519056.html
hh,	005215,南方全天候策略(FOF)A,2020-04-23,1.1213,1.1213,-0.0357,0.6101,3.5843,1.4292,6.1435,8.1814,12.4787,,2.8904,12.13,0.08%,http://fund.eastmoney.com/	005215.html
hh,	004676,中信建投睿信灵活配置混合C,2020-04-24,0.7470,0.7470,-0.1604,0.6061,9.5629,-3.7991,0.1878,0.7146,-17.8579,,-6.3675,-25.30,0.00%,http://fund.eastmoney.com/	004676.html
hh,	001373,易方达新丝路灵活配置混合,2020-04-24,0.9990,0.9990,-0.6958,0.6042,9.4195,2.4615,7.1888,12.3735,17.3913,39.9160,0.5030,-0.10,0.15%,http://fund.eastmoney.com/	001373.html
hh,	000926,中信建投睿信灵活配置混合A,2020-04-24,0.7178,0.7178,-0.1669,0.6027,9.5711,-3.7802,0.2374,0.8288,-17.4943,-24.9163,-6.3413,-28.22,0.12%,http://fund.eastmoney.com/	000926.html
hh,	007016,富国睿泽回报混合,2020-04-24,1.2523,1.2523,-0.7686,0.6025,7.7062,5.0587,18.9269,,,,7.2266,25.23,0.15%,http://fund.eastmoney.com/	007016.html
hh,	005520,国投瑞银创新医疗混合,2020-04-24,1.4076,1.4076,-2.0596,0.6003,11.1146,19.9693,32.5424,39.8927,41.1411,,25.3094,40.76,0.15%,http://fund.eastmoney.com/	005520.html
hh,	008271,大成优势企业混合A,2020-04-24,0.9846,0.9846,-0.7960,0.5926,5.2823,-0.6859,,,,,-1.54,-1.54,0.15%,http://fund.eastmoney.com/	008271.html
hh,	005216,南方全天候策略(FOF)C,2020-04-23,1.1044,1.1044,-0.0453,0.5920,3.5246,1.2746,5.8158,7.5156,11.1290,,2.6967,10.44,0.00%,http://fund.eastmoney.com/	005216.html
hh,	003659,山西策略灵活配置混合,2020-04-24,1.0719,1.0719,-0.5290,0.5912,9.5676,8.7671,18.1548,9.5564,11.6795,7.8370,11.9010,7.19,0.15%,http://fund.eastmoney.com/	003659.html
hh,	002327,银华恒利灵活配置混合C,2020-04-24,1.5450,1.5950,-0.6431,0.5860,3.5523,-1.8424,13.7703,20.9867,45.7547,54.50,-1.2780,58.2683,0.00%,http://fund.eastmoney.com/	002327.html
hh,	002773,光大铭鑫混合A,2020-04-24,1.3935,1.3935,-1.1562,0.5847,8.3593,3.3217,19.7576,33.3110,35.6997,36.8457,13.9411,39.35,0.08%,http://fund.eastmoney.com/	002773.html
hh,	002774,光大铭鑫混合C,2020-04-24,1.4106,1.4106,-1.1562,0.5847,8.3577,3.3028,19.6844,32.9876,35.2315,38.6067,13.9050,41.06,0.00%,http://fund.eastmoney.com/	002774.html
hh,	001264,银华恒利灵活配置混合A,2020-04-24,1.5540,1.6140,-0.6394,0.5825,3.60,-1.7699,14.0132,21.5962,46.3276,55.3999,-1.1451,64.7634,0.06%,http://fund.eastmoney.com/	001264.html
hh,	630011,华商主题精选混合,2020-04-24,1.5570,2.4570,-1.3308,0.5814,2.5692,0,18.4931,28.3595,19.8615,-5.1188,4.8485,135.6517,0.15%,http://fund.eastmoney.com/	630011.html
hh,	005217,建信福泽安泰混合(FOF),2020-04-23,1.1093,1.1093,-0.0360,0.5803,3.8184,2.2773,5.7887,6.9102,11.1857,,3.0086,10.93,0.08%,http://fund.eastmoney.com/	005217.html
hh,	163810,中银价值混合,2020-04-24,1.9090,1.9290,-0.5729,0.5796,5.2951,1.4886,10.4745,28.6388,20.3657,32.2022,1.2732,94.5466,0.15%,http://fund.eastmoney.com/	163810.html
hh,	007272,景顺稳健养老目标三年混合(FOF),2020-04-22,1.0256,1.0256,0.3130,0.5786,2.5395,-0.0292,2.5703,,,,1.3039,2.5703,0.12%,http://fund.eastmoney.com/	007272.html
hh,	519015,海富通精选贰号混合,2020-04-24,1.22,1.54,-0.4082,0.5771,11.6194,7.1115,21.7565,26.8191,30.3419,41.2037,7.1115,102.1643,0.20%,http://fund.eastmoney.com/	519015.html
hh,	002639,天弘价值精选灵活配置混合,2020-04-24,1.1514,1.1514,-0.1214,0.5765,3.3387,1.8668,5.2372,11.5157,11.0318,11.7756,2.0926,15.14,0.15%,http://fund.eastmoney.com/	002639.html
hh,	900003,中信证券臻选价值成长混合A,2020-04-24,1.1693,1.9877,-0.7301,0.5762,4.9264,,,,,,,2.2115,1.50%,http://fund.eastmoney.com/	900003.html
hh,	161005,富国天惠成长混合A,2020-04-24,2.3470,5.2450,-0.5256,0.5742,8.5469,0.9469,11.1798,18.6075,21.1224,47.2687,2.8185,1295.7419,0.15%,http://fund.eastmoney.com/	161005.html
hh,	008272,大成优势企业混合C,2020-04-24,0.9819,0.9819,-0.8082,0.5736,5.2073,-0.8883,,,,,-1.8002,-1.81,0.00%,http://fund.eastmoney.com/	008272.html
hh,	002555,博时沪港深优质企业基金C,2020-04-24,1.2290,1.2290,-0.4858,0.5728,4.8635,3.5384,18.2868,21.2032,35.6513,57.9692,4.1526,79.6784,0.00%,http://fund.eastmoney.com/	002555.html
hh,	008063,汇添富大盘核心资产混合,2020-04-24,0.9671,0.9671,-0.5962,0.5720,6.7675,-1.7973,,,,,,-3.29,0.15%,http://fund.eastmoney.com/	008063.html
hh,	519127,浦银安盛盛世精选混合A,2020-04-24,1.7630,1.7630,-0.1699,0.5705,3.7059,-0.3392,2.7389,11.9365,20.7534,26.3799,0.8005,76.30,0.15%,http://fund.eastmoney.com/	519127.html
hh,	002213,中海顺鑫灵活配置混合,2020-04-24,1.4119,1.4449,-1.5205,0.5698,4.1455,4.3147,39.4194,45.1527,42.7893,44.6918,17.8745,45.8493,0.08%,http://fund.eastmoney.com/	002213.html
hh,	006581,建信优享稳健养老(FOF),2020-04-22,1.0731,1.0852,0.3460,0.5697,2.8415,1.1577,4.9231,6.8445,,,2.4662,8.5220,0.08%,http://fund.eastmoney.com/	006581.html
hh,	000993,华宝稳健回报混合,2020-04-24,0.8840,0.8840,-0.1130,0.5688,10.7769,1.3761,13.7709,11.4754,-3.5987,-5.3533,2.7907,-11.60,0.15%,http://fund.eastmoney.com/	000993.html
hh,	900079,中信证券臻选价值成长混合C,2020-04-24,1.1708,1.9892,-0.7292,0.5670,4.8541,,,,,,,2.3427,0.00%,http://fund.eastmoney.com/	900079.html
hh,	004224,南方军工改革灵活配置混合,2020-04-24,0.8349,0.8349,-1.4983,0.5661,5.8041,8.8385,14.9050,10.1306,1.8047,-15.0920,10.6854,-16.51,0.15%,http://fund.eastmoney.com/	004224.html
hh,	001157,国联安睿祺灵活配置混合,2020-04-24,1.3716,1.3716,-0.1601,0.5646,3.4467,4.8303,8.1874,10.6665,19.0212,34.4706,4.9989,37.16,0.15%,http://fund.eastmoney.com/	001157.html
hh,	008275,大成行业先锋混合C,2020-04-24,1.0155,1.0155,-0.2456,0.5645,1.55,,,,,,,1.55,0.00%,http://fund.eastmoney.com/	008275.html
hh,	008274,大成行业先锋混合A,2020-04-24,1.0158,1.0158,-0.2455,0.5643,1.58,,,,,,,1.58,0.15%,http://fund.eastmoney.com/	008274.html
hh,	006385,华泰保兴研究智选A,2020-04-24,1.33,1.33,-0.7240,0.5595,9.2672,4.1259,10.5478,17.1290,,,5.1799,33,0.15%,http://fund.eastmoney.com/	006385.html
hh,	001467,华富永鑫灵活配置混合C,2020-04-24,1.0084,1.0084,-0.1386,0.5584,1.4997,-4.3899,-0.8261,-2.0781,-6.1953,-5.3146,-6.4738,0.84,0.00%,http://fund.eastmoney.com/	001467.html
hh,	519610,银河旺利混合A,2020-04-24,1.0810,1.2110,-0.0924,0.5582,3.0110,3.3979,5.4057,9.8678,12.9412,17.5741,4.3695,21.9243,0.15%,http://fund.eastmoney.com/	519610.html
hh,	002434,中银宏利混合A,2020-04-24,1.0820,1.3420,0,0.5576,3.6399,2.4043,8.4044,15.6760,23.4907,33.4365,4.2989,38.7977,0.10%,http://fund.eastmoney.com/	002434.html
hh,	003494,富国天惠成长混合C,2020-04-24,2.3681,2.5231,-0.5251,0.5562,8.4692,0.7427,10.7389,17.6713,19.5421,44.6938,2.5653,41.8990,0.00%,http://fund.eastmoney.com/	003494.html
hh,	001466,华富永鑫灵活配置混合A,2020-04-24,1.0321,1.0321,-0.1451,0.5553,1.4947,-4.3821,-0.7882,-1.9662,-5.9161,-4.9632,-6.4534,3.21,0.15%,http://fund.eastmoney.com/	001466.html
hh,	519177,浦银安盛盛世精选混合C,2020-04-24,1.4530,1.4530,-0.2060,0.5536,3.6377,-0.4112,2.6130,11.6833,20.2815,25.0430,0.6930,45.30,0.00%,http://fund.eastmoney.com/	519177.html
hh,	000609,华商新量化混合,2020-04-24,1.6360,2.1860,-1.3864,0.5531,7.2084,5.2090,27.4143,38.9974,39.3526,45.1795,15.5367,142.1594,0.15%,http://fund.eastmoney.com/	000609.html
hh,	005015,泰康景泰回报混合C,2020-04-24,1.1360,1.1360,-0.1319,0.5488,2.7961,0.2736,2.2594,4.7101,13.2151,,0.1057,13.60,0.00%,http://fund.eastmoney.com/	005015.html
hh,	005014,泰康景泰回报混合A,2020-04-24,1.1396,1.1396,-0.1402,0.5470,2.8149,0.3434,2.3899,4.6849,13.5738,,0.1934,13.96,0.12%,http://fund.eastmoney.com/	005014.html
hh,	001823,光大鼎鑫混合C,2020-04-24,1.1080,1.1730,-0.3597,0.5445,5.5238,5.7253,8.7341,11.2451,8.4150,16.6616,6.5385,17.3581,0.00%,http://fund.eastmoney.com/	001823.html
hh,	007090,海富通养老混合(FOF),2020-04-22,1.0752,1.0752,0.2050,0.5424,2.2734,0.9957,4.3377,,,,2.6836,7.52,0.04%,http://fund.eastmoney.com/	007090.html
hh,	006386,华泰保兴研究智选C,2020-04-24,1.3176,1.3176,-0.7308,0.5418,9.2175,3.9691,10.2041,16.4678,,,4.9880,31.76,0.00%,http://fund.eastmoney.com/	006386.html
hh,	004677,博时战略新兴产业混合,2020-04-24,1.4860,1.4860,-0.5355,0.5413,6.2187,-0.3353,20.9113,19.8387,34.8457,,4.5742,48.60,0.15%,http://fund.eastmoney.com/	004677.html
hh,	050010,博时特许价值混合A,2020-04-24,2.24,2.68,-1.6249,0.5386,5.4614,3.9443,20.9503,33.4923,47.0781,53.6351,7.1770,213.3639,0.15%,http://fund.eastmoney.com/	050010.html
hh,	006314,中融策略优选混合A,2020-04-24,1.4944,1.4944,-1.2489,0.5382,6.8726,3.2543,24.8663,,,,9.8824,49.44,0.15%,http://fund.eastmoney.com/	006314.html
hh,	005140,华夏睿磐泰荣混合A,2020-04-24,1.1963,1.1963,-0.0585,0.5379,1.8388,3.8906,7.2146,11.1390,19.4747,,4.6540,19.63,0.08%,http://fund.eastmoney.com/	005140.html
hh,	519017,大成积极成长混合,2020-04-24,1.1250,3.0760,-0.2660,0.5362,7.7587,-2.9335,11.5988,25.8124,22.5208,29.4842,2.0512,221.2529,0.15%,http://fund.eastmoney.com/	519017.html
hh,	121010,国投瑞银瑞源灵活配置混合,2020-04-24,1.7484,2.0004,-0.9237,0.5348,4.1955,3.0168,18.0554,24.4767,39.1817,47.7938,9.3092,120.5454,0.15%,http://fund.eastmoney.com/	121010.html
hh,	005899,国投瑞银品牌优势混合,2020-04-24,1.1852,1.1852,-0.3364,0.5344,5.1642,-0.5538,2.3489,6.9868,,,-3.1145,18.52,0.15%,http://fund.eastmoney.com/	005899.html
hh,	530019,建信社会责任混合,2020-04-24,2.07,2.07,-0.6241,0.5342,5.7201,-2.7256,7.7003,-0.4329,-1.2405,1.1730,1.4706,107,0.15%,http://fund.eastmoney.com/	530019.html
hh,	570007,诺德优选30混合,2020-04-24,1.5070,1.5070,-1.0506,0.5337,5.3110,-2.1429,1.7556,3.0075,-2.3964,15.8340,-1.6319,50.70,0.15%,http://fund.eastmoney.com/	570007.html
hh,	002449,民生加银量化中国混合,2020-04-24,0.9430,0.9430,-0.7368,0.5330,8.2664,1.3978,5.1282,-1.9751,-13.2475,-7.9102,-0.4224,-5.70,0.15%,http://fund.eastmoney.com/	002449.html
hh,	001464,光大鼎鑫混合A,2020-04-24,1.1350,1.2010,-0.3512,0.5314,5.5814,5.7783,8.9252,11.4932,9.0298,17.2827,6.5728,20.8012,0.08%,http://fund.eastmoney.com/	001464.html
hh,	006315,中融策略优选混合C,2020-04-24,1.4773,1.4773,-1.25,0.5308,6.8417,3.0626,24.3623,,,,9.6327,47.73,0.00%,http://fund.eastmoney.com/	006315.html
hh,	162204,泰达宏利行业混合,2020-04-24,4.3007,6.1057,-0.8347,0.5306,11.8954,2.1617,13.1317,25.8361,33.4792,49.0091,5.7853,647.2647,0.15%,http://fund.eastmoney.com/	162204.html
hh,	001250,天弘新活力混合,2020-04-24,1.2716,1.2716,-0.1884,0.5297,3.2310,1.8176,4.9088,10.0571,13.5864,17.6754,2.0955,27.16,0.10%,http://fund.eastmoney.com/	001250.html
hh,	481015,工银主题策略混合,2020-04-24,2.2790,2.2790,-1.2993,0.5293,8.2146,-1.5551,17.8996,7.5507,17.4137,20.7097,8.0095,127.90,0.15%,http://fund.eastmoney.com/	481015.html
hh,	006881,华宝大健康混合,2020-04-24,1.4838,1.4838,-1.7026,0.5285,12.6480,15.8766,29.7141,49.4260,,,24.9305,48.38,0.15%,http://fund.eastmoney.com/	006881.html
hh,	000603,易方达创新驱动灵活配置混合,2020-04-24,0.9520,0.9520,-0.4184,0.5280,8.80,-0.2096,8.1818,5.0773,4.3860,4.3860,-1.6529,-4.80,0.15%,http://fund.eastmoney.com/	000603.html
hh,	162717,广发再融资主题,2020-04-24,1.1440,1.1440,-0.7806,0.5272,7.3171,3.4358,8.8487,19.5402,14.2857,13.7177,4,14.40,0.15%,http://fund.eastmoney.com/	162717.html
hh,	005141,华夏睿磐泰荣混合C,2020-04-24,1.1878,1.1878,-0.0673,0.5247,1.8085,3.8105,7.0476,10.8022,18.7562,,4.5599,18.78,0.00%,http://fund.eastmoney.com/	005141.html
hh,	005075,富国研究量化精选混合,2020-04-24,1.2297,1.2297,-0.7906,0.5232,11.0138,7.2008,22.9454,26.9958,32.6108,,14.8501,22.97,0.15%,http://fund.eastmoney.com/	005075.html
hh,	006526,鹏华优选回报混合,2020-04-24,1.0378,1.0378,-0.7745,0.5231,9.7620,-4.1293,0.1447,-0.9733,,,-2.9912,3.78,0.15%,http://fund.eastmoney.com/	006526.html
hh,	000001,华夏成长混合,2020-04-24,1.1540,3.6150,-0.8591,0.5227,6.5559,2.0336,10.1348,3.7063,10.2353,18.5769,4.4344,561.7770,0.15%,http://fund.eastmoney.com/	000001.html
hh,	002251,华夏军工安全混合,2020-04-24,0.9620,0.9620,-2.0367,0.5225,4.7930,0.9444,7.9686,1.1567,-4.6581,-8.3810,4.2254,-3.80,0.15%,http://fund.eastmoney.com/	002251.html
hh,	001228,国联安鑫享灵活配置混合A,2020-04-24,0.9815,1.1015,-0.0916,0.5224,3.1963,3.6978,6.8241,4.1711,-1.3271,5.1933,3.4465,9.8218,0.15%,http://fund.eastmoney.com/	001228.html
hh,	002186,国联安鑫享灵活配置混合C,2020-04-24,0.9635,1.4935,-0.0933,0.5216,3.1805,3.6690,6.6645,1.7101,-3.7655,2.6874,3.4242,43.1612,0.00%,http://fund.eastmoney.com/	002186.html
hh,	004649,国开开航混合,2020-04-24,0.9654,0.9654,-1.4496,0.5206,1.3012,-12.1325,0.8040,-0.1861,-2.8088,,-3.9976,-3.46,0.15%,http://fund.eastmoney.com/	004649.html
hh,	007533,格林创新成长混合A,2020-04-24,0.9721,0.9721,-0.5524,0.5170,9.0409,-1.6690,-2.8483,,,,-4.8360,-2.79,0.15%,http://fund.eastmoney.com/	007533.html
hh,	001301,大成睿景灵活配置混合C,2020-04-24,0.7810,0.7810,-1.7610,0.5148,3.0343,0,10.3107,12.3741,8.1717,10.9375,0,-21.90,0.00%,http://fund.eastmoney.com/	001301.html
hh,	519678,银河消费混合,2020-04-24,1.7580,1.7580,-0.8460,0.5146,7.6546,3.0481,2.2688,2.9274,14.1558,19.6732,-0.1704,75.80,0.15%,http://fund.eastmoney.com/	519678.html
hh,	004609,长信乐信灵活配置混合C,2020-04-24,1.2355,1.2535,-0.1455,0.5125,3.2422,0.4472,6.6742,13.7033,23.7354,,2.9155,25.7523,0.00%,http://fund.eastmoney.com/	004609.html
hh,	762001,国金国鑫发起,2020-04-24,1.6956,2.7876,-0.3468,0.5098,10.1468,4.6408,11.9217,22.0935,16.8755,17.1520,5.8295,257.4096,0.15%,http://fund.eastmoney.com/	762001.html
hh,	004608,长信乐信灵活配置混合A,2020-04-24,1.2259,1.2439,-0.1466,0.5083,3.2598,0.5083,6.7951,14.0372,23.4916,,2.9908,24.8006,0.08%,http://fund.eastmoney.com/	004608.html
hh,	000598,长盛生态环境混合,2020-04-24,1.9830,1.9830,-1.2942,0.5068,7.7132,13.0559,17.4067,7.7132,26.3057,38.1882,16.4416,98.30,0.15%,http://fund.eastmoney.com/	000598.html
hh,	006882,华泰保兴健康消费A,2020-04-24,1.1702,1.1702,-0.5693,0.5067,8.4523,6.4883,10.5631,,,,6.4205,17.0083,0.15%,http://fund.eastmoney.com/	006882.html
hh,	002142,博时外延增长主题灵活配置混合,2020-04-24,1.3950,1.8180,-0.4993,0.5043,6.2452,2.2728,21.1989,25.1197,32.4419,66.0699,7.3903,93.9697,0.15%,http://fund.eastmoney.com/	002142.html
hh,	005741,南方君信混合,2020-04-24,1.3557,1.3557,-0.7104,0.5041,5.5923,-0.2648,9.4454,17.5293,,,0.7132,35.57,0.15%,http://fund.eastmoney.com/	005741.html
hh,	007643,华安稳健养老一年(FOF),2020-04-22,1.0226,1.0226,0.2352,0.5012,2.0559,1.0474,,,,,1.6804,2.26,0.12%,http://fund.eastmoney.com/	007643.html
hh,	006568,国联安行业领先混合,2020-04-24,1.2687,1.2687,-1.5825,0.4990,6.0165,10.6006,23.1508,23.5225,,,18.1285,26.87,0.15%,http://fund.eastmoney.com/	006568.html
hh,	007534,格林创新成长混合C,2020-04-24,0.9670,0.9670,-0.5553,0.4989,8.97,-1.8673,-3.2419,,,,-5.0751,-3.30,0.00%,http://fund.eastmoney.com/	007534.html
hh,	000532,景顺长城优势企业混合,2020-04-24,2.4180,2.4180,-0.2887,0.4988,9.4613,4.0895,10.3102,20.7189,31.8430,65.9574,1.2563,141.80,0.15%,http://fund.eastmoney.com/	000532.html
hh,	002619,中银裕利混合C,2020-04-24,1.2120,1.2670,0,0.4975,2.9737,3.1489,5.6670,10.3825,16.3819,22.6487,3.0612,27.5546,0.00%,http://fund.eastmoney.com/	002619.html
hh,	002618,中银裕利混合A,2020-04-24,1.2130,1.2680,0,0.4971,3.0586,3.1462,5.7541,10.3730,16.4835,22.8738,3.0586,27.6659,0.10%,http://fund.eastmoney.com/	002618.html
hh,	004477,嘉实沪港深回报混合,2020-04-24,1.3344,1.3844,-0.5811,0.4970,10.2992,-0.0374,5.9384,18.9835,14.3059,39.3623,0.2178,39.6132,0.15%,http://fund.eastmoney.com/	004477.html
hh,	006883,华泰保兴健康消费C,2020-04-24,1.1564,1.1564,-0.5675,0.4953,8.3989,6.3356,10.1228,,,,6.2282,15.6284,0.00%,http://fund.eastmoney.com/	006883.html
hh,	003967,中银润利混合C,2020-04-24,1.0769,1.3029,-0.0278,0.4946,3.6477,2.5754,7.7473,14.8911,22.4630,31.0418,3.9640,33.7151,0.00%,http://fund.eastmoney.com/	003967.html
hh,	001300,大成睿景灵活配置混合A,2020-04-24,0.8130,0.8130,-1.6929,0.4944,3.0418,0.1232,10.7629,13.2312,9.8649,13.5475,0.1232,-18.70,0.15%,http://fund.eastmoney.com/	001300.html
hh,	007257,凯石沣混合A,2020-04-24,1.0781,1.0781,-0.3052,0.4940,3.6535,2.8721,7.9828,,,,6.1645,7.81,0.15%,http://fund.eastmoney.com/	007257.html
hh,	000390,华商优势行业混合,2020-04-24,1.2220,2.56,-1.5310,0.4934,1.3267,2.0033,20.9176,29.2905,46.7724,61.6612,8.3333,249.3607,0.15%,http://fund.eastmoney.com/	000390.html
hh,	003966,中银润利混合A,2020-04-24,1.0802,1.3072,-0.0278,0.4931,3.6561,2.6057,7.8062,15.0482,22.7524,31.4729,4.0008,34.2075,0.10%,http://fund.eastmoney.com/	003966.html
hh,	290005,泰信优势增长混合,2020-04-24,1.4370,2.0470,-1.0331,0.4895,7.3991,2.8633,23.9862,19.6503,13.9572,13.0606,13.3281,133.1052,0.15%,http://fund.eastmoney.com/	290005.html
hh,	370024,上投摩根核心优选混合,2020-04-24,3.2950,3.51,-1.1994,0.4880,11.2424,3.1622,24.0587,34.9856,29.7817,63.2051,12.4573,268.1906,0.15%,http://fund.eastmoney.com/	370024.html
hh,	007652,华夏稳健养老一年(FOF),2020-04-22,1.0361,1.0361,0.1837,0.4849,2.0386,1.6382,,,,,2.7062,3.61,0.08%,http://fund.eastmoney.com/	007652.html
hh,	007694,泰达养老2040三年持有混合(FOF)C,2020-04-22,1.0024,1.0024,0.24,0.4812,1.8389,,,,,,,0.24,0.00%,http://fund.eastmoney.com/	007694.html
hh,	007695,泰达养老2040三年持有混合(FOF)E,2020-04-22,1.0030,1.0030,0.2399,0.4809,1.8688,,,,,,,0.30,1.20%,http://fund.eastmoney.com/	007695.html
hh,	007688,泰达养老2040三年持有混合(FOF)A,2020-04-22,1.0030,1.0030,0.2399,0.4809,1.8688,,,,,,,0.30,0.12%,http://fund.eastmoney.com/	007688.html
hh,	003850,中银锦利灵活配置混合A,2020-04-24,1.1525,1.2685,-0.1127,0.4795,1.9911,1.9370,5.5596,11.2237,19.1287,26.6374,2.8099,29.0308,0.10%,http://fund.eastmoney.com/	003850.html
hh,	340007,兴全社会责任混合,2020-04-24,3.7750,3.9650,-0.8666,0.4791,8.9781,-0.2905,9.7703,15.6911,6.9405,36.2816,2.6094,328.1532,0.15%,http://fund.eastmoney.com/	340007.html
hh,	002304,平安安心灵活配置混合A,2020-04-24,1.0292,1.0292,-0.7139,0.4784,0.4980,-5.7423,-4.6507,0.1362,-0.3679,1.3990,-6.1976,2.92,0.12%,http://fund.eastmoney.com/	002304.html
hh,	006991,民生加银康宁养老(FOF),2020-04-23,1.0953,1.0953,-0.0639,0.4770,3.5451,1.6992,5.1959,,,,2.4411,9.53,0.10%,http://fund.eastmoney.com/	006991.html
hh,	005123,南方优享分红混合A,2020-04-24,1.1799,1.1799,-0.6902,0.4769,7.0981,4.0476,10.5086,14.1213,21.1770,,3.1471,17.99,0.15%,http://fund.eastmoney.com/	005123.html
hh,	006780,广发稳健策略混合,2020-04-24,1.2038,1.2038,-0.7912,0.4758,8.6070,4.0270,9.7657,19.3417,,,3.5616,20.38,0.15%,http://fund.eastmoney.com/	006780.html
hh,	519641,银河鸿利混合C,2020-04-24,1.0610,1.2010,0,0.4735,2.7729,3.8537,5.7499,10.0042,14.6636,17.1501,4.4990,21.1286,0.00%,http://fund.eastmoney.com/	519641.html
hh,	519640,银河鸿利混合A,2020-04-24,1.0610,1.2290,0,0.4735,2.7730,4.0527,6.0264,10.4736,15.9047,18.9617,4.6855,24.3150,0.15%,http://fund.eastmoney.com/	519640.html
hh,	003851,中银锦利灵活配置混合C,2020-04-24,1.1487,1.2647,-0.1217,0.4723,1.9798,1.9074,5.5111,11.1143,18.9108,26.2744,2.7735,28.6231,0.00%,http://fund.eastmoney.com/	003851.html
hh,	001334,南方利鑫A,2020-04-24,1.2770,1.2770,-0.0782,0.4721,2.16,1.8341,3.9056,8.4041,12.8092,18.1314,2.2418,27.70,0.15%,http://fund.eastmoney.com/	001334.html
hh,	005301,前海开源景鑫混合A,2020-04-24,1.7931,1.7931,-0.0390,0.4707,4.42,7.9921,14.6630,26.8105,78.6312,,4.2743,79.2921,0.15%,http://fund.eastmoney.com/	005301.html
hh,	006587,南方优享分红混合C,2020-04-24,1.1743,1.1743,-0.6850,0.4705,7.0270,3.8468,10.0768,13.2292,,,2.9005,39.7477,0.00%,http://fund.eastmoney.com/	006587.html
